"iso3","year","age","number_grandparents","share_grandparents","pop_un"
"ABW",2022,0,0,0,759
"ABW",2022,1,0,0,809
"ABW",2022,2,0,0,932
"ABW",2022,3,0,0,1029
"ABW",2022,4,0,0,1074
"ABW",2022,5,0,0,1117
"ABW",2022,6,0,0,1159
"ABW",2022,7,0,0,1198
"ABW",2022,8,0,0,1234
"ABW",2022,9,0,0,1267
"ABW",2022,10,0,0,1296
"ABW",2022,11,0,0,1321
"ABW",2022,12,0,0,1345
"ABW",2022,13,0,0,1366
"ABW",2022,14,0,0,1384
"ABW",2022,15,0,0,1401
"ABW",2022,16,0,0,1417
"ABW",2022,17,0,0,1431
"ABW",2022,18,0,0,1428
"ABW",2022,19,0,0,1400
"ABW",2022,20,0,0,1351
"ABW",2022,21,0,0,1283
"ABW",2022,22,0,0,1200
"ABW",2022,23,0,0,1139
"ABW",2022,24,0,0,1107
"ABW",2022,25,0,0,1100
"ABW",2022,26,0,0,1125
"ABW",2022,27,0,0,1173
"ABW",2022,28,0.524935511607911,0.000429922613929493,1221
"ABW",2022,29,0,0,1260
"ABW",2022,30,2.1781512605042,0.00168067226890756,1296
"ABW",2022,31,3.4973544973545,0.00264550264550265,1322
"ABW",2022,32,3.78531073446328,0.00282485875706215,1340
"ABW",2022,33,4.25068979109185,0.00315333070555775,1348
"ABW",2022,34,10.84,0.008,1355
"ABW",2022,35,14.9452554744526,0.0109489051094891,1365
"ABW",2022,36,26.7801882930823,0.0196479738027016,1363
"ABW",2022,37,30.7242632216391,0.0226079935405733,1359
"ABW",2022,38,47.1984797297298,0.0346283783783784,1363
"ABW",2022,39,66.3896321070235,0.048494983277592,1369
"ABW",2022,40,91.1842667806755,0.06626763574177,1376
"ABW",2022,41,120.039800995025,0.0862354892205638,1392
"ABW",2022,42,128.558823529412,0.0911764705882353,1410
"ABW",2022,43,207.730686232197,0.145878290893397,1424
"ABW",2022,44,247.214446952595,0.171557562076749,1441
"ABW",2022,45,257.952755905512,0.177165354330709,1456
"ABW",2022,46,340.458350951374,0.231289640591966,1472
"ABW",2022,47,356.237187632359,0.239728928420161,1486
"ABW",2022,48,405.068056146321,0.270948532539345,1495
"ABW",2022,49,493.029197080292,0.324361313868613,1520
"ABW",2022,50,544.069074492099,0.351693002257336,1547
"ABW",2022,51,572.372051624388,0.362260792167334,1580
"ABW",2022,52,647.200743494423,0.400247831474597,1617
"ABW",2022,53,715.692802573382,0.435866505830318,1642
"ABW",2022,54,791.755681818181,0.475243506493506,1666
"ABW",2022,55,837.19032967033,0.493626373626374,1696
"ABW",2022,56,893.272968197881,0.516342756183746,1730
"ABW",2022,57,917.225614296351,0.522338049143708,1756
"ABW",2022,58,963.077966101696,0.546892655367232,1761
"ABW",2022,59,1007.88787276342,0.574950298210736,1753
"ABW",2022,60,1022.43637880684,0.590321234876929,1732
"ABW",2022,61,1025.11827956989,0.603010752688172,1700
"ABW",2022,62,1018.33115823817,0.614192495921697,1658
"ABW",2022,63,989.453842851008,0.615714899098325,1607
"ABW",2022,64,971.705691809347,0.626099028227672,1552
"ABW",2022,65,989.335486848177,0.662205814490078,1494
"ABW",2022,66,981.748633879781,0.686537506209637,1430
"ABW",2022,67,921.721800708144,0.674759736975215,1366
"ABW",2022,68,854.2224,0.6576,1299
"ABW",2022,69,829.692138537658,0.676195711929632,1227
"ABW",2022,70,772.961876832845,0.674486803519062,1146
"ABW",2022,71,742.610974106042,0.697287299630086,1065
"ABW",2022,72,678.840356083086,0.691988130563798,981
"ABW",2022,73,617.90364422483,0.691167387276096,894
"ABW",2022,74,575.385292269013,0.707730986800754,813
"ABW",2022,75,516.85409252669,0.703202846975089,735
"ABW",2022,76,470.714285714285,0.714285714285714,659
"ABW",2022,77,433.620401337793,0.73494983277592,590
"ABW",2022,78,395.802790697674,0.755348837209302,524
"ABW",2022,79,355.748707342296,0.768355739400207,463
"ABW",2022,80,329.21718931475,0.799070847851336,412
"ABW",2022,81,280.781491002571,0.760925449871465,369
"ABW",2022,82,262.115606936416,0.799132947976879,328
"ABW",2022,83,223.38726333907,0.78657487091222,284
"ABW",2022,84,188.41918294849,0.785079928952043,240
"ABW",2022,85,165.651515151515,0.816017316017316,203
"ABW",2022,86,130.454293628809,0.781163434903047,167
"ABW",2022,87,109.137254901961,0.826797385620915,132
"ABW",2022,88,82.8685258964143,0.796812749003984,104
"ABW",2022,89,67.3295454545454,0.852272727272727,79
"ABW",2022,90,48.9179104477612,0.858208955223881,57
"ABW",2022,91,35.9381443298969,0.855670103092783,42
"ABW",2022,92,24.5853658536585,0.768292682926829,32
"ABW",2022,93,19.25,0.875,22
"ABW",2022,94,11.9148936170213,0.851063829787234,14
"ABW",2022,95,6.58823529411765,0.823529411764706,8
"ABW",2022,96,4.33333333333333,0.866666666666667,5
"ABW",2022,97,2.72727272727273,0.909090909090909,3
"ABW",2022,98,1.55555555555556,0.777777777777778,2
"AFG",2022,0,0,0,1390718
"AFG",2022,1,0,0,1353174
"AFG",2022,2,0,0,1316648
"AFG",2022,3,0,0,1288382
"AFG",2022,4,0,0,1261179
"AFG",2022,5,0,0,1236131
"AFG",2022,6,0,0,1219860
"AFG",2022,7,0,0,1195328
"AFG",2022,8,0,0,1161849
"AFG",2022,9,0,0,1131969
"AFG",2022,10,0,0,1089450
"AFG",2022,11,0,0,1054025
"AFG",2022,12,0,0,1033172
"AFG",2022,13,0,0,1003192
"AFG",2022,14,0,0,1004024
"AFG",2022,15,0,0,1011293
"AFG",2022,16,0,0,982069
"AFG",2022,17,0,0,954618
"AFG",2022,18,0,0,934482
"AFG",2022,19,0,0,911368
"AFG",2022,20,0,0,884667
"AFG",2022,21,0,0,855812
"AFG",2022,22,0,0,827096
"AFG",2022,23,0,0,798260
"AFG",2022,24,0,0,769370
"AFG",2022,25,0,0,741811
"AFG",2022,26,0,0,713477
"AFG",2022,27,406.434007134364,0.000594530321046373,683622
"AFG",2022,28,820.75267463814,0.0012586532410321,652088
"AFG",2022,29,1968.08963763509,0.00317863954227591,619161
"AFG",2022,30,5199.40848638379,0.00886637112096264,586419
"AFG",2022,31,2584.59493670886,0.00466355762824783,554211
"AFG",2022,32,11176.565857248,0.0213392200147167,523757
"AFG",2022,33,17156.8577878104,0.0346124905944319,495684
"AFG",2022,34,21405.536121673,0.0456273764258555,469138
"AFG",2022,35,28961.152173913,0.0652173913043478,444071
"AFG",2022,36,43938.6147082333,0.104716227018385,419597
"AFG",2022,37,53896.8934911242,0.136094674556213,396025
"AFG",2022,38,73843.1905195989,0.195989061075661,376772
"AFG",2022,39,85683.3157894737,0.236842105263158,361774
"AFG",2022,40,93982.2692307691,0.269230769230769,349077
"AFG",2022,41,117176.046783626,0.346978557504873,337704
"AFG",2022,42,138836.300100705,0.424974823766365,326693
"AFG",2022,43,150459.375132837,0.477151965993624,315328
"AFG",2022,44,163991.68771527,0.539609644087256,303908
"AFG",2022,45,161215.19447641,0.551208285385501,292476
"AFG",2022,46,179076.548571429,0.637714285714286,280810
"AFG",2022,47,175828.308243728,0.652329749103943,269539
"AFG",2022,48,183109.353612167,0.709759188846641,257988
"AFG",2022,49,181082.886792453,0.735849056603774,246087
"AFG",2022,50,182686.953191489,0.778723404255319,234598
"AFG",2022,51,176846.120218579,0.792349726775956,223192
"AFG",2022,52,166953.355742297,0.787114845938375,212108
"AFG",2022,53,159982.309171598,0.794378698224852,201393
"AFG",2022,54,156672.821752266,0.821752265861027,190657
"AFG",2022,55,151657.292407108,0.841680129240711,180184
"AFG",2022,56,141583.898819562,0.833052276559865,169958
"AFG",2022,57,137087.565789474,0.855263157894737,160287
"AFG",2022,58,131400.869565217,0.869565217391304,151111
"AFG",2022,59,125736.876208897,0.88394584139265,142245
"AFG",2022,60,117033.02901354,0.874274661508704,133863
"AFG",2022,61,114535.634361233,0.909691629955947,125906
"AFG",2022,62,105135.111111111,0.888888888888889,118277
"AFG",2022,63,101277.242718447,0.912621359223301,110974
"AFG",2022,64,93621.5330188679,0.900943396226415,103915
"AFG",2022,65,89141.4859550562,0.918539325842697,97047
"AFG",2022,66,80513.390625,0.890625,90401
"AFG",2022,67,75954.96,0.905454545454545,83886
"AFG",2022,68,70661.5,0.91,77650
"AFG",2022,69,67495.6153846154,0.942307692307692,71628
"AFG",2022,70,57937.0826086957,0.882608695652174,65643
"AFG",2022,71,55918.145631068,0.941747572815534,59377
"AFG",2022,72,49599.4663865546,0.894957983193277,55421
"AFG",2022,73,45711.6380090498,0.868778280542986,52616
"AFG",2022,74,42964.4377880184,0.880184331797235,48813
"AFG",2022,75,39563.629032258,0.887096774193548,44599
"AFG",2022,76,36558.6274509804,0.92156862745098,39670
"AFG",2022,77,32539.2769230769,0.938461538461538,34673
"AFG",2022,78,27367.03125,0.9140625,29940
"AFG",2022,79,23943.5462962963,0.935185185185185,25603
"AFG",2022,80,19481.2244897959,0.897959183673469,21695
"AFG",2022,81,17528.0875,0.9625,18211
"AFG",2022,82,13488.0853658537,0.890243902439024,15151
"AFG",2022,83,12277.7678571429,0.982142857142857,12501
"AFG",2022,84,9223.63636363636,0.909090909090909,10146
"AFG",2022,85,7179.48717948718,0.897435897435897,8000
"AFG",2022,86,4856.875,0.791666666666667,6135
"AFG",2022,87,4638,1,4638
"AFG",2022,88,3099.36842105263,0.894736842105263,3464
"AFG",2022,89,2353.92857142857,0.928571428571429,2535
"AFG",2022,90,1814,1,1814
"AFG",2022,91,1061.66666666667,0.833333333333333,1274
"AFG",2022,92,575.333333333334,0.666666666666667,863
"AFG",2022,93,565,1,565
"AFG",2022,94,357,1,357
"AFG",2022,95,215,1,215
"AFG",2022,96,122,1,122
"AFG",2022,98,27,1,27
"AGO",2022,0,0,0,1298388
"AGO",2022,1,0,0,1256007
"AGO",2022,2,0,0,1219675
"AGO",2022,3,0,0,1186017
"AGO",2022,4,0,0,1155205
"AGO",2022,5,0,0,1125490
"AGO",2022,6,0,0,1096801
"AGO",2022,7,0,0,1069059
"AGO",2022,8,0,0,1040225
"AGO",2022,9,0,0,1009868
"AGO",2022,10,0,0,977735
"AGO",2022,11,0,0,945430
"AGO",2022,12,0,0,913626
"AGO",2022,13,0,0,880366
"AGO",2022,14,0,0,846540
"AGO",2022,15,0,0,813163
"AGO",2022,16,0,0,780154
"AGO",2022,17,0,0,747055
"AGO",2022,18,0,0,714415
"AGO",2022,19,0,0,683944
"AGO",2022,20,0,0,655585
"AGO",2022,21,0,0,628631
"AGO",2022,22,0,0,604058
"AGO",2022,23,0,0,582486
"AGO",2022,24,0,0,564195
"AGO",2022,25,0,0,548656
"AGO",2022,26,0,0,533685
"AGO",2022,27,1470.99150141643,0.0028328611898017,519260
"AGO",2022,28,1422.38255977496,0.00281293952180028,505657
"AGO",2022,29,2774.8,0.00563380281690141,492527
"AGO",2022,30,4356.19033232628,0.00906344410876133,480633
"AGO",2022,31,15114.3548387097,0.032258064516129,468545
"AGO",2022,32,19390.6845425867,0.0425867507886435,455322
"AGO",2022,33,24951.9526717557,0.0564885496183206,441717
"AGO",2022,34,50677.0618556702,0.118556701030928,427450
"AGO",2022,35,62911.8178633977,0.152364273204904,412904
"AGO",2022,36,73937.7377049181,0.185792349726776,397959
"AGO",2022,37,84680.4274509802,0.22156862745098,382186
"AGO",2022,38,103977.33655706,0.284332688588008,365689
"AGO",2022,39,111736.870905588,0.319845857418112,349346
"AGO",2022,40,124688.175965665,0.373390557939914,333935
"AGO",2022,41,144416.631578947,0.452631578947368,319060
"AGO",2022,42,158988.517745303,0.521920668058455,304622
"AGO",2022,43,160551.447963801,0.552036199095023,290835
"AGO",2022,44,162800.661654135,0.586466165413534,277596
"AGO",2022,45,172307.583126551,0.650124069478908,265038
"AGO",2022,46,178974.845744681,0.707446808510638,252987
"AGO",2022,47,188595,0.781578947368421,241300
"AGO",2022,48,166940.564516129,0.725806451612903,230007
"AGO",2022,49,163020.651162791,0.744186046511628,219059
"AGO",2022,50,158711.735294118,0.758823529411765,209155
"AGO",2022,51,166285.724340176,0.826979472140763,201076
"AGO",2022,52,166181.515243903,0.856707317073171,193977
"AGO",2022,53,154869.170731707,0.829268292682927,186754
"AGO",2022,54,153723.365187713,0.856655290102389,179446
"AGO",2022,55,156583.611320755,0.909433962264151,172177
"AGO",2022,56,145304.754098361,0.881147540983607,164904
"AGO",2022,57,143891.373584906,0.913207547169811,157567
"AGO",2022,58,138330.131578947,0.921052631578947,150187
"AGO",2022,59,132216.412844037,0.926605504587156,142689
"AGO",2022,60,118719.472361809,0.879396984924623,135001
"AGO",2022,61,118318.443902439,0.931707317073171,126991
"AGO",2022,62,107830.14619883,0.906432748538012,118961
"AGO",2022,63,101746.545454545,0.915151515151515,111180
"AGO",2022,64,97537.3269230769,0.942307692307692,103509
"AGO",2022,65,89604.0993377483,0.933774834437086,95959
"AGO",2022,66,81633.0428571428,0.921428571428571,88594
"AGO",2022,67,73986.6055045872,0.908256880733945,81460
"AGO",2022,68,64464.4324324324,0.864864864864865,74537
"AGO",2022,69,58190.5714285714,0.857142857142857,67889
"AGO",2022,70,54056.1495327103,0.878504672897196,61532
"AGO",2022,71,49680.8910891089,0.891089108910891,55753
"AGO",2022,72,45984.797752809,0.932584269662921,49309
"AGO",2022,73,39306.0181818182,0.890909090909091,44119
"AGO",2022,74,36645.156626506,0.891566265060241,41102
"AGO",2022,75,32233.9111111111,0.855555555555556,37676
"AGO",2022,76,30428.5217391304,0.898550724637681,33864
"AGO",2022,77,27964.2926829268,0.926829268292683,30172
"AGO",2022,78,24856.7441860465,0.930232558139535,26721
"AGO",2022,79,21578.3333333333,0.916666666666667,23540
"AGO",2022,80,17477.9393939394,0.848484848484849,20599
"AGO",2022,81,16855.4571428571,0.942857142857143,17877
"AGO",2022,82,14812.3928571429,0.964285714285714,15361
"AGO",2022,83,11254.0454545455,0.863636363636364,13031
"AGO",2022,84,9744.3,0.9,10827
"AGO",2022,85,7769.77777777778,0.888888888888889,8741
"AGO",2022,86,6192,0.9,6880
"AGO",2022,87,4660.25,0.875,5326
"AGO",2022,88,2707.33333333333,0.666666666666667,4061
"AGO",2022,89,2279.25,0.75,3039
"AGO",2022,90,1672.5,0.75,2230
"AGO",2022,91,1604,1,1604
"AGO",2022,92,850.5,0.75,1134
"AGO",2022,93,524.666666666667,0.666666666666667,787
"ALB",2022,0,0,0,28287
"ALB",2022,1,0,0,27805
"ALB",2022,2,0,0,27634
"ALB",2022,3,0,0,27696
"ALB",2022,4,0,0,28116
"ALB",2022,5,0,0,29209
"ALB",2022,6,0,0,30313
"ALB",2022,7,0,0,31700
"ALB",2022,8,0,0,32642
"ALB",2022,9,0,0,32856
"ALB",2022,10,0,0,32554
"ALB",2022,11,0,0,32270
"ALB",2022,12,0,0,32417
"ALB",2022,13,0,0,32566
"ALB",2022,14,0,0,32875
"ALB",2022,15,0,0,33281
"ALB",2022,16,0,0,34586
"ALB",2022,17,0,0,36543
"ALB",2022,18,0,0,37036
"ALB",2022,19,0,0,38054
"ALB",2022,20,0,0,38428
"ALB",2022,21,0,0,38975
"ALB",2022,22,0,0,41674
"ALB",2022,23,0,0,42408
"ALB",2022,24,0,0,42685
"ALB",2022,25,0,0,44639
"ALB",2022,26,0,0,46133
"ALB",2022,27,0,0,46712
"ALB",2022,28,0,0,46929
"ALB",2022,29,0,0,46247
"ALB",2022,30,0,0,45348
"ALB",2022,31,0,0,44682
"ALB",2022,32,214.600985221675,0.00492610837438424,43564
"ALB",2022,33,224.075675675676,0.00540540540540541,41454
"ALB",2022,34,336.376068376068,0.00854700854700855,39356
"ALB",2022,35,113.24926686217,0.00293255131964809,38618
"ALB",2022,36,0,0,37577
"ALB",2022,37,409.988700564972,0.0112994350282486,36284
"ALB",2022,38,504.957865168539,0.0140449438202247,35953
"ALB",2022,39,1057.71604938272,0.0308641975308642,34270
"ALB",2022,40,1155.31428571429,0.0349206349206349,33084
"ALB",2022,41,3128.68728522337,0.0962199312714777,32516
"ALB",2022,42,2748.90173410405,0.0867052023121387,31704
"ALB",2022,43,5040.47524752474,0.158415841584158,31818
"ALB",2022,44,4162.46753246754,0.12987012987013,32051
"ALB",2022,45,6070.23151125403,0.186495176848875,32549
"ALB",2022,46,6848.92537313433,0.208955223880597,32777
"ALB",2022,47,8960.44236760124,0.277258566978193,32318
"ALB",2022,48,11269.4604316547,0.341726618705036,32978
"ALB",2022,49,12537.3898305085,0.372881355932203,33623
"ALB",2022,50,13287.4931972789,0.384353741496599,34571
"ALB",2022,51,15788.6555555556,0.440740740740741,35823
"ALB",2022,52,17262.0470219436,0.467084639498433,36957
"ALB",2022,53,19695.8762886598,0.515463917525773,38210
"ALB",2022,54,21077.016722408,0.548494983277592,38427
"ALB",2022,55,24273.6224899598,0.634538152610442,38254
"ALB",2022,56,22951.5490196078,0.607843137254902,37759
"ALB",2022,57,24947.0860927152,0.645695364238411,38636
"ALB",2022,58,25398.0076628353,0.628352490421456,40420
"ALB",2022,59,26713.7677902622,0.659176029962547,40526
"ALB",2022,60,25601.1558935361,0.638783269961977,40078
"ALB",2022,61,28267.4756097561,0.719512195121951,39287
"ALB",2022,62,30076.4315352697,0.771784232365145,38970
"ALB",2022,63,30400.2231075697,0.792828685258964,38344
"ALB",2022,64,28268.5420560748,0.766355140186916,36887
"ALB",2022,65,29545.9771689498,0.82648401826484,35749
"ALB",2022,66,28799.0909090909,0.844919786096257,34085
"ALB",2022,67,26518.1785714286,0.821428571428571,32283
"ALB",2022,68,24977.3023255814,0.837209302325581,29834
"ALB",2022,69,21785.6685714286,0.794285714285714,27428
"ALB",2022,70,22180.5161290323,0.838709677419355,26446
"ALB",2022,71,22064.5316455696,0.841772151898734,26212
"ALB",2022,72,22519.9342105263,0.881578947368421,25545
"ALB",2022,73,21406.0869565218,0.895652173913044,23900
"ALB",2022,74,19086.3879310345,0.870689655172414,21921
"ALB",2022,75,17932.3157894737,0.894736842105263,20042
"ALB",2022,76,16263.1157024793,0.884297520661157,18391
"ALB",2022,77,16819.3142857143,0.971428571428571,17314
"ALB",2022,78,15396.2891566265,0.927710843373494,16596
"ALB",2022,79,14875.7142857143,0.928571428571429,16020
"ALB",2022,80,14381.2162162162,0.945945945945946,15203
"ALB",2022,81,12612.6,0.9,14014
"ALB",2022,82,10910.6666666667,0.859649122807018,12692
"ALB",2022,83,10374.4615384615,0.923076923076923,11239
"ALB",2022,84,8780,0.909090909090909,9658
"ALB",2022,85,6624.81818181818,0.818181818181818,8097
"ALB",2022,86,6195.9375,0.9375,6609
"ALB",2022,87,4899.58333333333,0.916666666666667,5345
"ALB",2022,88,3515.72727272727,0.818181818181818,4297
"ALB",2022,89,3232,0.941176470588235,3434
"ALB",2022,90,2221.375,0.8125,2734
"ALB",2022,91,2158,1,2158
"ALB",2022,92,1271.25,0.75,1695
"ALB",2022,93,1312,1,1312
"ALB",2022,94,993,1,993
"ALB",2022,95,728,1,728
"ALB",2022,96,255,0.5,510
"ALB",2022,99,140,1,140
"ARE",2022,0,0,0,94492
"ARE",2022,1,0,0,96995
"ARE",2022,2,0,0,97882
"ARE",2022,3,0,0,96625
"ARE",2022,4,0,0,95147
"ARE",2022,5,0,0,95272
"ARE",2022,6,0,0,96883
"ARE",2022,7,0,0,99205
"ARE",2022,8,0,0,100975
"ARE",2022,9,0,0,101434
"ARE",2022,10,0,0,100460
"ARE",2022,11,0,0,98064
"ARE",2022,12,0,0,94124
"ARE",2022,13,0,0,88636
"ARE",2022,14,0,0,81898
"ARE",2022,15,0,0,74190
"ARE",2022,16,0,0,66010
"ARE",2022,17,0,0,58955
"ARE",2022,18,0,0,61257
"ARE",2022,19,0,0,61567
"ARE",2022,20,0,0,68103
"ARE",2022,21,0,0,84212
"ARE",2022,22,0,0,105639
"ARE",2022,23,0,0,129571
"ARE",2022,24,0,0,154624
"ARE",2022,25,0,0,180134
"ARE",2022,26,0,0,204080
"ARE",2022,27,0,0,226421
"ARE",2022,28,0,0,247013
"ARE",2022,29,118.536879749665,0.000447027268663388,265167
"ARE",2022,30,0,0,280728
"ARE",2022,31,132.469553450609,0.0004510599909788,293685
"ARE",2022,32,119.741719242902,0.000394321766561514,303665
"ARE",2022,33,253.042023663811,0.000815993472052224,310103
"ARE",2022,34,514.049342105262,0.00164473684210526,312542
"ARE",2022,35,1189.53378665534,0.00382490437739057,310997
"ARE",2022,36,1487.25827814569,0.00485651214128035,306240
"ARE",2022,37,2178.19613733905,0.00729613733905579,298541
"ARE",2022,38,4312.97404311484,0.0149582050153982,288335
"ARE",2022,39,5933.9058070416,0.021490626428898,276116
"ARE",2022,40,7851.11345776031,0.0299607072691552,262047
"ARE",2022,41,10671.3424124514,0.0432879377431907,246520
"ARE",2022,42,15074.4200743494,0.0655204460966543,230072
"ARE",2022,43,18340.0273512476,0.0858925143953935,213523
"ARE",2022,44,20768.4319960862,0.105185909980431,197445
"ARE",2022,45,26541.1693674857,0.145844223732358,181983
"ARE",2022,46,28528.6170103093,0.170618556701031,167207
"ARE",2022,47,32847.6878612717,0.214354527938343,153240
"ARE",2022,48,35963.5059554635,0.256343863283273,140294
"ARE",2022,49,37075.7648339685,0.288513881328253,128506
"ARE",2022,50,42783.8329682366,0.363088718510405,117833
"ARE",2022,51,43531.5529685681,0.40279394644936,108074
"ARE",2022,52,44166.3938692887,0.445922498554078,99045
"ARE",2022,53,45156.8642201834,0.499694189602446,90369
"ARE",2022,54,43447.7386996904,0.531269349845201,81781
"ARE",2022,55,43289.953816549,0.590763309813983,73278
"ARE",2022,56,40825.212808539,0.627751834556371,65034
"ARE",2022,57,39078.7750177431,0.682753726046842,57237
"ARE",2022,58,35392.8249279539,0.705331412103746,50179
"ARE",2022,59,31911.0205371248,0.72432859399684,44056
"ARE",2022,60,28442.5441176471,0.729876160990712,38969
"ARE",2022,61,25895.2466081405,0.752593774940144,34408
"ARE",2022,62,23393.7562879445,0.76582827406765,30547
"ARE",2022,63,22254.4848214286,0.822321428571429,27063
"ARE",2022,64,19582.9911330049,0.823645320197044,23776
"ARE",2022,65,17726.4103982301,0.857300884955752,20677
"ARE",2022,66,15227.8278145695,0.857615894039735,17756
"ARE",2022,67,13203.9501246883,0.877805486284289,15042
"ARE",2022,68,11315.6695652174,0.895652173913044,12634
"ARE",2022,69,9489.63121546961,0.893646408839779,10619
"ARE",2022,70,8065.46299212598,0.896062992125984,9001
"ARE",2022,71,7812.9,0.9,8681
"ARE",2022,72,6934.95930232558,0.899709302325581,7708
"ARE",2022,73,6161.30084033613,0.895798319327731,6878
"ARE",2022,74,5463.90158172232,0.892794376098418,6120
"ARE",2022,75,4959.37201365188,0.914675767918089,5422
"ARE",2022,76,4368.48648648649,0.915057915057915,4774
"ARE",2022,77,3803.10722100656,0.908096280087527,4188
"ARE",2022,78,3369.75757575758,0.919191919191919,3666
"ARE",2022,79,2977.52840909091,0.926136363636364,3215
"ARE",2022,80,2519.03529411765,0.888235294117647,2836
"ARE",2022,81,2824.1638225256,0.935153583617747,3020
"ARE",2022,82,3637.59375,0.94140625,3864
"ARE",2022,83,4050.22831050228,0.91324200913242,4435
"ARE",2022,84,3974.47272727273,0.896969696969697,4431
"ARE",2022,85,3607.58219178082,0.883561643835616,4083
"ARE",2022,86,3148.72262773723,0.912408759124088,3451
"ARE",2022,87,2355.65289256198,0.87603305785124,2689
"ARE",2022,88,1754.11764705882,0.882352941176471,1988
"ARE",2022,89,1284.82142857143,0.892857142857143,1439
"ARE",2022,90,955.166666666667,0.916666666666667,1042
"ARE",2022,91,654.227272727273,0.840909090909091,778
"ARE",2022,92,575.135135135135,0.945945945945946,608
"ARE",2022,93,444,0.923076923076923,481
"ARE",2022,94,332.142857142857,0.892857142857143,372
"ARE",2022,95,259.071428571429,0.928571428571429,279
"ARE",2022,96,200,1,200
"ARE",2022,97,135,1,135
"ARE",2022,98,83,1,83
"ARG",2022,0,0,0,623670
"ARG",2022,1,0,0,626666
"ARG",2022,2,0,0,642063
"ARG",2022,3,0,0,660624
"ARG",2022,4,0,0,686161
"ARG",2022,5,0,0,715596
"ARG",2022,6,0,0,733282
"ARG",2022,7,0,0,740333
"ARG",2022,8,0,0,738513
"ARG",2022,9,0,0,735249
"ARG",2022,10,0,0,730821
"ARG",2022,11,0,0,725719
"ARG",2022,12,0,0,718654
"ARG",2022,13,0,0,709541
"ARG",2022,14,0,0,704757
"ARG",2022,15,0,0,704385
"ARG",2022,16,0,0,703064
"ARG",2022,17,0,0,697937
"ARG",2022,18,0,0,691745
"ARG",2022,19,0,0,691249
"ARG",2022,20,0,0,692910
"ARG",2022,21,0,0,695755
"ARG",2022,22,0,0,699696
"ARG",2022,23,0,0,697532
"ARG",2022,24,0,0,694027
"ARG",2022,25,0,0,697172
"ARG",2022,26,886.016352201261,0.00125786163522013,704383
"ARG",2022,27,0,0,710404
"ARG",2022,28,850.790167865707,0.00119904076738609,709559
"ARG",2022,29,1790.78726114649,0.00254777070063694,702884
"ARG",2022,30,1798.37726098191,0.00258397932816537,695972
"ARG",2022,31,3547.95366795367,0.00514800514800515,689190
"ARG",2022,32,3542.65796344648,0.00522193211488251,678419
"ARG",2022,33,6133.83727034121,0.00918635170603675,667712
"ARG",2022,34,14361.6739130435,0.0217391304347826,660637
"ARG",2022,35,16872.2839673913,0.0258152173913043,653579
"ARG",2022,36,40601.6622162884,0.0627503337783712,647035
"ARG",2022,37,46144.4740346205,0.0719041278295606,641750
"ARG",2022,38,46304.0564516129,0.0725806451612903,637967
"ARG",2022,39,77155.122758621,0.121379310344828,635653
"ARG",2022,40,91553.1428571428,0.144192256341789,634938
"ARG",2022,41,106085.253067484,0.167177914110429,634565
"ARG",2022,42,149552.472727272,0.236363636363636,632722
"ARG",2022,43,154990.826196473,0.246851385390428,627871
"ARG",2022,44,176279.396907217,0.28479381443299,618972
"ARG",2022,45,199390.549275362,0.328985507246377,606077
"ARG",2022,46,210700.401129944,0.357344632768362,589628
"ARG",2022,47,232774.075443787,0.406804733727811,572201
"ARG",2022,48,251885.391719746,0.455414012738854,553091
"ARG",2022,49,244642.854700855,0.45982905982906,532030
"ARG",2022,50,261558.918083462,0.510046367851623,512814
"ARG",2022,51,259994.238952537,0.525368248772504,494880
"ARG",2022,52,284307.30017762,0.595026642984014,477806
"ARG",2022,53,275028.989847716,0.593908629441624,463083
"ARG",2022,54,286085.78313253,0.632530120481928,452288
"ARG",2022,55,289960.294736842,0.652631578947368,444294
"ARG",2022,56,275965.879120879,0.631868131868132,436746
"ARG",2022,57,277208.585278276,0.644524236983842,430098
"ARG",2022,58,294566.504655493,0.694599627560521,424081
"ARG",2022,59,273756.894211577,0.656686626746507,416876
"ARG",2022,60,305572.94813278,0.753112033195021,405747
"ARG",2022,61,301868.968287527,0.765327695560254,394431
"ARG",2022,62,273406.300829876,0.70746887966805,386457
"ARG",2022,63,289428.855319149,0.763829787234043,378918
"ARG",2022,64,297265.740343348,0.796137339055794,373385
"ARG",2022,65,279474.63963964,0.765765765765766,364961
"ARG",2022,66,259880.155339806,0.737864077669903,352206
"ARG",2022,67,266269.290909091,0.781818181818182,340577
"ARG",2022,68,266505.068527919,0.809644670050761,329163
"ARG",2022,69,259132.576177285,0.817174515235457,317108
"ARG",2022,70,235232.533333333,0.773333333333333,304180
"ARG",2022,71,217270.2109375,0.747395833333333,290703
"ARG",2022,72,222739.435294118,0.805882352941176,276392
"ARG",2022,73,219939.617210682,0.833827893175074,263771
"ARG",2022,74,196272,0.778523489932886,252108
"ARG",2022,75,186991.953736655,0.786476868327402,237759
"ARG",2022,76,172658.111111111,0.777777777777778,221989
"ARG",2022,77,153575.362903226,0.745967741935484,205874
"ARG",2022,78,151144.22310757,0.796812749003984,189686
"ARG",2022,79,132682.529126214,0.762135922330097,174093
"ARG",2022,80,133721.335051546,0.84020618556701,159153
